No artikel;Q1_Medium;Q2_Krant;Q3_Inspectie;Q4_Kop;Q5_Datum;Q6_Grootte;Q7_Toon;Q8_Person;Q9_Conflict;Q10_Sensatie;Q11_Internationaal;Q11_Rijk;Q11_Provincie;Q11_Gemeente;Q11_Waterschap;Q11_Toezichthouder;Q11_Politiek;Q11_Advocaat;Q11_Privaat;Q11_Burger;Q11_Onderzoeksinstituut;Q11_Media;Q11_BNer;Q11_Stichting;Q11_Belangenvereniging;Q11_Overig;Q12_Internationaal;Q12_Rijk;Q12_Provincie;Q12_Gemeente;Q12_Waterschap;Q12_Toezichthouder;Q12_Politiek;Q12_Advocaat;Q12_Privaat;Q12_Burger;Q12_Onderzoeksinstituut;Q12_Media;Q12_BNer;Q12_Stichting;Q12_Belangenvereniging;Q12_Overig;Q13_Blaam;Q14_Reactie;Q11_Overig_Antwoord;Notitie?
393;1;0;4;Putten bijna dicht bij Loppersum;18.01.2014;519;2;1;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
69;1;0;4;Gaswinning moet worden gehalveerd om gewenste veilige niveau te bereiken;18.01.2018;321;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
45;2;3;1;Inspectie ziet misstanden in varkensslachterijen;18.01.2020;440;1;1;1;2;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;
444;1;0;4;Sterke ledengroei bodembeweging;18.02.2013;152;1;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
28;1;0;4;Vertrouwen krijgt knauw;18.02.2015;436;1;1;2;2;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;;
35;2;5;4;Meer instanties bij de gaswinning betrekken';18.02.2015;429;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;;
396;2;8;4;Veiligheid speelt geen rol bij gaswinning;18.02.2015;525;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;
107;2;7;4;Zoutbedrijven overtreden regels bij gebruik diesel als hulpstof;18.02.2019;626;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;
314;1;0;4;Toch wat positiever over boorputten;18.02.2020;522;3;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
375;1;0;1;Meer fout vlees geleverd vanuit Breda;18.03.2013;423;2;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
65;1;0;1;Visser de fout in met illegale netten;18.03.2015;207;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
133;1;0;8;Dit zijn de nieuwe (online) betalingsregels;18.03.2019;850;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
374;2;9;8;KVK stopt de verkoop van adresgegevens;18.03.2019;109;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;KVK;
418;1;0;8;KVK in beroep om doorspelen gegevens aan banden te leggen;18.03.2022;314;2;1;2;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;KVK;
282;1;0;2;OR neemt het op voor Thermphos;18.04.2012;214;2;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
318;2;7;3;Te weinig info over tarief zonnepanelen;18.04.2015;108;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
305;1;0;2;Vervoerder na incidenten van spoor geweerd;18.04.2017;334;1;1;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
319;1;0;3;VCD IT Groep komt in Franse handen;18.04.2017;102;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
100;1;0;2;Nog geen actie nodig om vlieglawaai Schiphol;18.04.2018;278;1;1;2;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;3;;
301;1;0;8;Ontslagen na inkijken dossiers;18.04.2018;415;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
315;2;4;4;Juridisch indekken om Gronings gas;18.04.2018;484;1;1;1;2;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;;
322;1;0;4;Armpjedrukken nekt bevingsgebied;18.04.2018;573;1;1;1;2;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NCG;
1;1;0;5;DCMR: milieueffecten van megawoonwijk Rivium in beeld brengen;18.04.2020;339;1;2;2;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
347;2;2;8;Kritiek op selectieprocedure corona-app;18.04.2020;1076;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
387;1;0;8;Zeven corona-apps in de race: 'Privacy wordt een janboel';18.04.2020;421;1;1;1;2;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;Privacy deskundigen;
188;1;0;5;Gesprek over stankgolf door stroomstoring;18.05.2010;464;2;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
328;1;0;4;Het lot van Loppersum;18.05.2013;1508;2;1;2;1;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;;
151;1;0;2;Vos Transport en vakbond blijven ruziën over 'gesjoemel;18.05.2016;262;1;1;2;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
398;1;0;2;Hof fluit FNV terug in cao-kwestie Vos;18.05.2016;141;1;1;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
87;1;0;4;KNMI waarschuwt voor zware aardbeving in Groningen;18.05.2018;280;1;1;1;2;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
189;1;0;2;Rechter geeft burger gelijk in zaak tegen Windpark N33;18.05.2021;429;1;1;2;1;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;;
375;2;6;5;Zzzz, zzzz: vliegenterreur Rotterdam houdt aan;18.05.2021;344;1;1;2;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;;
264;2;2;4;De NAM schaadt het laatste beetje vertrouwen van de Groningers;18.05.2021;1305;1;3;2;2;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;NCG;
154;1;0;4;Tweede kamer wil 'opruimfonds' voor zoutputten;18.05.2022;266;2;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
376;1;0;2;Altijd een brom in je huis;18.06.2016;884;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ggd;
399;1;0;2;Filipijnen-route;18.06.2016;170;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
271;1;0;4;Sneller naar minder gas door bijmengen stof;18.06.2019;289;3;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
246;1;0;1;Pluimveehouders willen fipronil-steen boven;18.06.2021;497;2;1;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Commissie Sorgdrager;
370;1;0;5;Vliegtuigklagers haken na jaar af: DCMR stelt onderzoek in;18.06.2021;315;2;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Overlegplatform CRO;
188;2;2;4;In 2028 moeten problemen in Groningen opgelost zijn;18.06.2021;480;2;1;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
320;2;1;5;Chemiebedrijven spotten massaal met regelgeving;18.07.2012;1023;1;1;2;2;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;Brandweer;
412;1;0;1;Driekwart geiten nog niet ingeënt;18.07.2013;178;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
363;1;0;2;Opticien keurde piloten;18.07.2015;734;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
99;1;0;5;Stankgolf trekt door de hele Rotterdamse regio;18.07.2020;559;2;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
25;1;0;8;Belastingdienst gefileerd door Autoriteit Persoonsgegevens;18.07.2020;613;1;1;2;2;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;;
48;2;1;8;Fiscus aan schandpaal;18.07.2020;527;1;1;1;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
111;1;0;8;Fiscus discrimineerde jarenlang op dubbele nationaliteit;18.07.2020;458;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;Nationale Ombudsman;
294;2;2;8;Etnisch profileren Onderzoek privacywaakhond naar Belastingdienst: werkwijze was discriminerend en onrechtmatig;18.07.2020;438;1;1;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
123;1;0;8;Groot lek bij testbedrijf: iedereen kon valse reis- en toegangsbewijzen maken;18.07.2021;365;1;1;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;
56;1;0;8;Verzekeraars: privacyregels staan goede zorg in de weg;18.07.2022;779;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
310;2;7;3;Ziekenhuizen gaan in beroep tegen fusieverbod van toezichthoder;18.08.2015;184;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
276;1;0;4;Heibel over oliewinning NAM;18.08.2016;330;1;1;2;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;
200;1;0;1;Eiersector heeft zitten slapen;18.08.2017;804;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Oud-voorzitter Belgische Boerenbond en Belgische voedselwaakhond FAVV;
429;1;0;5;Vervuilde grond maakt plaats voor vijftig huizen;18.08.2020;580;2;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
180;1;0;8;Weer verbod op grotere groepen Kabinet komt met nieuwe coronamaatregelen;18.08.2020;452;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;GGD;
47;1;0;8;Verhuurder deelbakfiets gaat laks om met privacy klant;18.08.2021;583;1;1;2;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;
346;1;0;5;Omwonenden hsl balen;18.09.2010;447;1;2;2;2;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;
206;2;8;5;Onderozek naar incidenten Odfjell;18.09.2013;265;2;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Veiligheidregio Rotterdam Rijnmond;
435;1;0;2;Uber-taxichauffeur: ik moet er zelfs geld op toeleggen;18.09.2014;469;1;1;1;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
190;2;6;5;Collega krijgt vragen over shoarmastank;18.09.2014;374;1;3;2;2;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
418;2;6;3;’Geheime prijsafspraken meubelbranche’;18.09.2020;222;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
70;1;0;1;Nog een flinke dwangsom voor boer;18.09.2021;271;2;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
223;1;0;3;Inkoopmacht, daar gaat het allemaal om superunie Verder onder druk;18.09.2021;579;1;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
430;1;0;8;Info scholieren lag op straat;18.10.2017;107;2;1;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
214;1;0;2;Vervuild slib op de korrel;18.10.2018;383;2;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
51;2;7;3;Telecombedrijven roepen ACM op harder in te grijpen op internetmarkt;18.10.2022;591;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;;
388;1;0;1;We hebben geen idee wat we eten;18.11.2015;1007;1;1;2;2;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;Auteurs;
344;1;0;3;Samengaan valt slecht concurrentie;18.11.2017;150;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
441;1;0;8;Universiteit lekt gegevens van studenten;18.11.2017;197;2;1;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
437;2;2;3;Is de ACM wel effectief als waakhond tegen kartels?;18.11.2019;1366;1;1;1;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
410;1;0;5;Marine ontkent trillingen;18.11.2020;213;1;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
254;1;0;8;Ik wilde gerechtigheid, nu kan ik verder met mijn leven';18.11.2021;717;1;2;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
348;1;0;8;Waakhond waarschuw voor WK-apps Qatar;18.11.2022;139;2;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
236;1;0;4;Aardwarmte kansrijk in delen van Noord-Holland;18.11.2022;431;2;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
26;1;0;2;Elke bom die wij onderscheppen, kan niet naar een agent worden gegooid;18.12.2021;517;2;2;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
329;1;0;3;Energiebedrijf FENOR valt om door hoge prijzen;18.12.2021;175;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
8;2;6;8;Voor een dichte deur;18.12.2021;410;1;1;1;2;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;Nationale Ombudsman;
300;1;0;2;Fyra-commissie liet grote vragen onbeantwoord;19.01.2016;296;1;1;1;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Parlementaire Enquetecommissie;
350;1;0;2;De vragen blijven na het rapport over Fyra;19.01.2016;585;1;1;1;2;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Parlementaire Enquetecommissie;
76;2;2;3;Het ziekenhuis op iedere straathoek is een droom;19.01.2018;919;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;
191;1;0;4;NAM: halvering gaswinning overdreven;19.01.2018;399;2;1;2;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;
192;2;7;4;NAM waarschuwt voor te simpele conclusies;19.01.2018;437;1;1;2;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;
210;2;2;4;NAM ruziet met toezicht;19.01.2018;621;1;1;2;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;;
216;1;0;4;NAM: gaswinning halveren?;19.01.2018;506;1;1;2;2;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
159;1;0;8;Big Brother moet dimmen;19.01.2019;633;1;1;2;2;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;
247;1;0;5;Geen vervangende plek in het centrum te vinden;19.01.2021;627;1;2;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;GGD, Kinderopvang;
5;2;5;3;Wie met nepvolgers pocht, krijgt nu straf;19.01.2021;241;1;1;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
79;1;0;1;Productie bij vleesverwerker Selten Oss ligt stil;19.02.2013;220;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
34;1;0;5;Rozenburg is stank beu;19.02.2013;430;1;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;Dorpsraadbestuur;
393;1;0;5;Het wordt tijd voor Rozerdam!;19.02.2014;882;2;1;1;2;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;;
33;1;0;4;Geen sorry voor Noorden;19.02.2015;496;1;1;2;2;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;;
36;1;0;4;Onkritisch bolwerk;19.02.2015;435;1;1;2;2;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;;
43;1;0;4;Hoezo gevaar? Rijk zag alleen de gasmiljarden;19.02.2015;736;1;1;2;2;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;;
359;2;9;4;Den Haag mag niet alleen over gas beslissen;19.02.2015;302;2;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;;
372;1;0;4;Groningers willen geen woorden, maar daden;19.02.2015;355;1;1;2;2;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;1;;
395;2;5;4;Aardbevingen door gaswinning? Ach…;19.02.2015;742;1;1;2;2;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;3;1;;
208;1;0;3;Nu, met heel veel korting;19.02.2018;403;2;1;1;2;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
179;1;0;3;Consument dupe van vals Nijmeegs incassobureau;19.02.2019;417;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
106;1;0;4;Onderzoek naar NAM-lek nog niet klaar;19.02.2019;377;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;
217;1;0;2;Universiteit spot vieze zeeschepen;19.02.2020;511;2;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
219;1;0;4;Experts wijzen op risico's zoutwinning;19.02.2020;447;2;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
153;1;0;8;Controle witwassen bij banken schiet doel voorbij;19.02.2022;571;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
408;1;0;2;Ook Duitsland verbiedt taxidienst van Uberpopo;19.03.2015;170;2;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
371;2;6;8;Utrechts archief doelwit hackers;19.03.2021;120;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
315;2;6;3;Aanpak te hoge lasten hypotheek;19.04.2013;139;1;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
382;1;0;2;Van den Bosch krijgt 88.000 euro boete voor overtreding van rij- en rusttijden;19.04.2016;128;1;1;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
420;2;1;3;Boete voor prijsafspraken garageboxen;19.04.2016;177;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
65;1;0;4;Het lijkt wel wildwest in het gasgebied';19.04.2017;407;1;1;2;2;0;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
249;1;0;4;Gaswinning in Groningen gaat verder omlaag;19.04.2017;248;2;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
161;1;0;3;Mailbox ontplot nog steeds, ook met spamverbod;19.05.2014;530;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
161;1;0;1;Patemakers weigeren poes in te ruilen voor muizengif;19.05.2015;496;1;1;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
236;1;0;3;Kartelwaakhond ACM slaat de Zeeuwse havens over;19.05.2017;243;2;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
382;2;7;8;Boete van €15.000 voor onderhoudsbedrijf CP&A wegens privacyschending;19.05.2021;214;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
18;2;2;2;Lawaai staat bouw kamers in de weg;19.05.2022;384;1;1;2;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;GGD;
284;2;6;2;Vliegen prevaleert boven woningen;19.05.2022;106;2;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
